id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2664357,20511712,TRUE,TRUE,0.7495834829942084,0.695064897557064
286,Oxford University Press (OUP),2105671,4993966,TRUE,TRUE,0.07510575013855442,0.2477826240707286
297,Springer Science and Business Media LLC,1766377,15357410,TRUE,TRUE,0.8787484212034011,0.687198101763253
311,Wiley,793365,10514179,TRUE,TRUE,0.678078816181707,0.6504768465516899
263,Institute of Electrical and Electronics Engineers (IEEE),766540,4698192,TRUE,TRUE,0.85796305476557,0.8271588304607389
301,Informa UK Limited,692308,7040181,TRUE,TRUE,0.4179137031494653,0.5775320265203409
1968,MDPI AG,636128,1070995,TRUE,TRUE,0.9026045072689773,0.9403433255990924
1086,American Association for Cancer Research (AACR),338198,174865,TRUE,TRUE,0.01171503083992218,0.3026963657678781
1121,JSTOR,280040,2625129,FALSE,TRUE,0,0.001677250908431548
374,Walter de Gruyter GmbH,251898,3285925,TRUE,TRUE,0.1971472580171339,0.08935870417005866
179,SAGE Publications,199095,3103354,TRUE,TRUE,0.8180717747808836,0.5196158736644289
276,Ovid Technologies (Wolters Kluwer Health),198630,2606070,TRUE,TRUE,0.5775210189800131,0.4207254601756668
316,American Chemical Society (ACS),187608,1856639,TRUE,TRUE,0.8220864781885634,0.5238525098309365
1965,Frontiers Media SA,182388,486852,TRUE,TRUE,0.9326655262407615,0.7830038697591876
292,Royal Society of Chemistry (RSC),139812,785255,TRUE,TRUE,0.6121577546991674,0.6025482168212875
56,Cambridge University Press (CUP),125914,2363710,TRUE,TRUE,0.3494289753323697,0.3635987494235757
246,Cold Spring Harbor Laboratory,118105,257668,TRUE,TRUE,0.9547436603022734,0.9259512240557617
10523,Schwabe Verlagsgruppe AG,113092,6319,FALSE,FALSE,0,0
266,IOP Publishing,112461,1095594,TRUE,TRUE,0.8788024292865971,0.8677730984287975
3145,Copernicus GmbH,112088,326600,TRUE,TRUE,0.07924131039897224,0.2149693815064299
9060,Egyptian Knowledge Bank,101027,287954,TRUE,TRUE,0.007116909341067239,0.01264090792279322
8761,Research Square Platform LLC,95956,228739,TRUE,TRUE,0.745101921714119,0.1048443859595434
317,AIP Publishing,89832,879508,TRUE,TRUE,0.9699661590524535,0.7617395180032474
320,Association for Computing Machinery (ACM),83155,610843,TRUE,TRUE,0.9461126811376345,0.7371959734334353
3821,Nomos Verlag,82501,383622,TRUE,TRUE,1.454527823905165e-4,0.001378961581973922
5303,Electronic Enlightenment Project,80173,10594,FALSE,FALSE,0,0
140,Emerald,71825,535192,TRUE,TRUE,0.7268639053254438,0.5805131616317135
194,Georg Thieme Verlag KG,71721,992613,TRUE,TRUE,0.506950544470936,0.06590383160405919
239,BMJ,63524,898372,TRUE,TRUE,0.5789937661356338,0.3027532024595602
189,SPIE-Intl Soc Optical Eng,62342,585057,TRUE,TRUE,0.5555323858714831,0.2177480142960429
2273,CAIRN.INFO,59099,573625,TRUE,TRUE,0.1992081084282306,0.2346219219873611
17262,Qeios Ltd,57539,110375,TRUE,TRUE,0.1091607431481256,0.9450600226500566
250,EDP Sciences,57287,355275,TRUE,TRUE,0.8831672107109815,0.5431229329392724
30764,Brazilian Journals,55518,23280,TRUE,TRUE,0.3990417522245038,0.02263745704467354
2984,Bloomsbury Academic,49123,461638,FALSE,TRUE,0,0.0231891655366326
16,American Physical Society (APS),47549,726901,TRUE,TRUE,0.986876695619256,0.9702174023697863
4945,Hans Publishers,47022,49786,TRUE,TRUE,0.9991493343541321,0.9589241955569839
340,Public Library of Science (PLoS),46379,331587,TRUE,TRUE,0.9998059466568922,0.9296021858516769
15934,Center for Open Science,46188,128751,FALSE,FALSE,0,0
2399,OpenEdition,45639,540139,TRUE,TRUE,0.3174258857556038,0.2539753656003362
50,Brill,44256,755294,TRUE,TRUE,0.1695815256688359,0.03252905491106774
2258,Pensoft Publishers,43784,105574,TRUE,TRUE,0.1262790060295999,0.1617822569950935
4374,"eLife Sciences Publications, Ltd",43356,43092,TRUE,TRUE,0.276824430297998,0.3181332962034716
2581,Medknow,43136,237795,TRUE,TRUE,0.9161952893175074,0.7007296200508842
530,FapUNIFESP (SciELO),42212,447102,TRUE,TRUE,0.9200464322941344,0.7568317744049456
11875,Even3,41866,40323,FALSE,TRUE,0,0.002951169307839198
219,World Scientific Pub Co Pte Ltd,40798,445789,TRUE,TRUE,0.4257071425069856,0.3617114823380568
17914,Publishing House Helvetica (Publications),39208,48585,TRUE,TRUE,0.1424199143032034,0.1935165174436554
137,Pleiades Publishing Ltd,35278,314951,TRUE,TRUE,0.9829071942853903,0.9333769379998793
147,Project MUSE,35086,493886,FALSE,TRUE,0,0.01391211737121522
