id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2303834,19139289,TRUE,TRUE,0.802047803791419,0.7037368525027236
297,Springer Science and Business Media LLC,1129658,9206257,TRUE,TRUE,0.9319422338442254,0.7240936245859745
311,Wiley,650832,9010702,TRUE,TRUE,0.8289696880300907,0.7036163220135346
1968,MDPI AG,592668,1012099,TRUE,TRUE,0.9956434293736122,0.9861387077746347
301,Informa UK Limited,337299,4779333,TRUE,TRUE,0.8935336303991414,0.6647446411455322
263,Institute of Electrical and Electronics Engineers (IEEE),237422,1359268,TRUE,TRUE,0.7944461760072782,0.7303570745430629
286,Oxford University Press (OUP),227718,3574710,TRUE,TRUE,0.546390711318385,0.3197434197459374
276,Ovid Technologies (Wolters Kluwer Health),206641,2602570,TRUE,TRUE,0.5903087964150386,0.4214960596641013
179,SAGE Publications,190831,2832223,TRUE,TRUE,0.887968935864718,0.5694191453144756
1965,Frontiers Media SA,183872,478772,TRUE,TRUE,0.959390227984685,0.796218241668268
316,American Chemical Society (ACS),175075,1782612,TRUE,TRUE,0.9144538055119235,0.5425033602376736
266,IOP Publishing,107345,1084309,TRUE,TRUE,0.954445945316503,0.8768044902329502
9060,Egyptian Knowledge Bank,104429,288265,TRUE,TRUE,0.006885060663225732,0.01262727004665846
292,Royal Society of Chemistry (RSC),100865,748124,TRUE,TRUE,0.8609825013632082,0.621732493543851
374,Walter de Gruyter GmbH,87298,1235965,TRUE,TRUE,0.713750601388348,0.2606772845509379
56,Cambridge University Press (CUP),64571,1655697,TRUE,TRUE,0.5489770949807189,0.4259052229967198
30764,Brazilian Journals,56082,20449,TRUE,TRUE,0.4121108377019365,0.0258203335126412
250,EDP Sciences,53697,316715,TRUE,TRUE,0.9675773320669684,0.6058254266454068
2273,CAIRN.INFO,51139,434764,TRUE,TRUE,0.2127143667259821,0.242736289113174
194,Georg Thieme Verlag KG,50980,694647,TRUE,TRUE,0.7126520204001568,0.08773952813443375
16,American Physical Society (APS),49325,725942,TRUE,TRUE,0.9918297009630005,0.9714991004791016
4945,Hans Publishers,49230,49786,TRUE,TRUE,0.9991671744871014,0.9589241955569839
340,Public Library of Science (PLoS),48104,331587,TRUE,TRUE,0.9997921170796606,0.9296021858516769
140,Emerald,47850,422163,TRUE,TRUE,0.9774503657262278,0.6565331400430638
2581,Medknow,42159,237037,TRUE,TRUE,0.9177399843449797,0.7009369845214038
530,FapUNIFESP (SciELO),41207,428409,TRUE,TRUE,0.965879583565899,0.773625203952298
239,BMJ,40794,844859,TRUE,TRUE,0.9428102171888023,0.3218702765786954
317,AIP Publishing,40585,656624,TRUE,TRUE,0.964371073056548,0.8990944589293111
17914,Publishing House Helvetica (Publications),39501,47140,TRUE,TRUE,0.152451836662363,0.1997878659312686
137,Pleiades Publishing Ltd,37741,314938,TRUE,TRUE,0.983307278556477,0.933415465901225
378,Inderscience Publishers,34220,139954,FALSE,TRUE,0,0.01577661231547508
147,Project MUSE,33644,480067,FALSE,TRUE,0,0.01437091072704435
23359,Omniscient Pte Ltd,33160,12130,FALSE,FALSE,0,0
2399,OpenEdition,29662,303183,TRUE,TRUE,0.4608927246982671,0.3733124878373787
1086,American Association for Cancer Research (AACR),28287,174639,TRUE,TRUE,0.1449782585640047,0.3030880845630128
4694,Sciencedomain International,26982,60294,TRUE,TRUE,0.002631383885553332,3.482933625236342e-4
219,World Scientific Pub Co Pte Ltd,24789,197028,TRUE,TRUE,0.7351647908346444,0.8144578435552307
32412,Darcy & Roy Press Co. Ltd.,24326,3631,TRUE,TRUE,0.4094795691852339,0.9270173505921234
965,Bentham Science Publishers Ltd.,22855,144000,TRUE,TRUE,0.6900459418070444,0.2036805555555556
233,American Society of Clinical Oncology (ASCO),21902,144213,TRUE,TRUE,0.1718564514656196,0.1915777357103729
32523,EWA Publishing,21704,151,FALSE,FALSE,0,0
285,Optica Publishing Group,21553,216507,TRUE,TRUE,0.9518396510926553,0.8859574979099983
17106,The Russian Academy of Sciences,21178,43219,TRUE,TRUE,0.8961658324676551,0.007612392697656123
278,Mary Ann Liebert Inc,21113,203048,TRUE,TRUE,0.8814474494387344,0.8329015799219889
234,American Society of Hematology,19757,173152,TRUE,TRUE,0.1781647011185909,0.2370633893919793
15,American Psychological Association (APA),19424,286596,TRUE,TRUE,0.002574135090609555,0.07447766193526777
10,American Medical Association (AMA),18493,565251,TRUE,TRUE,0.8628129562537176,0.05476328215253047
29645,Ukrainian Assembly of Doctors of Science in Public Administration,18331,3034,FALSE,FALSE,0,0
2751,"Scientific Research Publishing, Inc.",18255,111165,TRUE,TRUE,0.9023829087921118,0.9421220707956641
13,American Geophysical Union (AGU),17481,248164,TRUE,TRUE,0.9333562153194896,0.8508002772360213
19162,Comprehensive Publications,17421,12121,FALSE,FALSE,0,0
77,The Electrochemical Society,17111,177753,TRUE,TRUE,0.22126117702063,0.1838112436920896
265,Institution of Engineering and Technology (IET),17083,207140,TRUE,TRUE,0.4445940408593338,0.6287728106594574
23064,International Journal for Multidisciplinary Research (IJFMR),16151,793,FALSE,FALSE,0,0
320,Association for Computing Machinery (ACM),15972,136058,TRUE,TRUE,0.9311920861507638,0.7376119008070088
235,American Society for Microbiology,14654,281927,TRUE,TRUE,0.9671761976252218,0.6696449790193915
