id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2995438,20512452,TRUE,TRUE,0.7479136607067147,0.69474600111191
286,Oxford University Press (OUP),2146725,4995690,TRUE,TRUE,0.08325006696246608,0.2481625160888686
297,Springer Science and Business Media LLC,2037667,15492616,TRUE,TRUE,0.8741914159673784,0.6848510283866843
311,Wiley,907849,10582697,TRUE,TRUE,0.6823194165549556,0.6529335574853934
263,Institute of Electrical and Electronics Engineers (IEEE),866728,4699423,TRUE,TRUE,0.8591634284342954,0.8270234452187003
301,Informa UK Limited,768194,7037180,TRUE,TRUE,0.4240335123679695,0.577800056272541
1968,MDPI AG,710049,1070960,TRUE,TRUE,0.9009251474194034,0.9403889967879286
374,Walter de Gruyter GmbH,354969,4298162,TRUE,TRUE,0.2052263718803614,0.09040026876604465
1086,American Association for Cancer Research (AACR),351948,174864,TRUE,TRUE,0.01260981735938264,0.3026980968066612
1121,JSTOR,313005,2654897,FALSE,TRUE,0,0.001658444753223948
276,Ovid Technologies (Wolters Kluwer Health),229749,2608982,TRUE,TRUE,0.5893300950167357,0.4212171643959215
179,SAGE Publications,222213,3112054,TRUE,TRUE,0.819632514749362,0.5184524433059324
316,American Chemical Society (ACS),212330,1856730,TRUE,TRUE,0.8229265765553619,0.5238268353503202
1965,Frontiers Media SA,202652,486852,TRUE,TRUE,0.9348686418096046,0.7830182478453411
292,Royal Society of Chemistry (RSC),169936,785278,TRUE,TRUE,0.5660601638263817,0.6025445765703356
3145,Copernicus GmbH,142831,326599,TRUE,TRUE,0.0678494164432091,0.2149700397123078
56,Cambridge University Press (CUP),139578,2370006,TRUE,TRUE,0.3557867285675393,0.3629193343814319
246,Cold Spring Harbor Laboratory,134168,257667,TRUE,TRUE,0.9554364677121221,0.9259509366740794
266,IOP Publishing,125367,1095596,TRUE,TRUE,0.8773600708320372,0.8677724270625303
9060,Egyptian Knowledge Bank,113596,289367,TRUE,TRUE,0.006875242085988943,0.0125860930928544
10523,Schwabe Verlagsgruppe AG,113225,6319,FALSE,FALSE,0,0
317,AIP Publishing,100634,879509,TRUE,TRUE,0.9467078720909434,0.7617386519069163
3821,Nomos Verlag,98870,400419,TRUE,TRUE,1.213714979265702e-4,0.001321116130852932
320,Association for Computing Machinery (ACM),93482,610989,TRUE,TRUE,0.9497015468218482,0.7370885564224561
5303,Electronic Enlightenment Project,90580,249,FALSE,FALSE,0,0
194,Georg Thieme Verlag KG,82265,992742,TRUE,TRUE,0.5094754755971554,0.06593656760769666
140,Emerald,79877,535275,TRUE,TRUE,0.7395245189478824,0.5805539208817897
189,SPIE-Intl Soc Optical Eng,72529,585058,TRUE,TRUE,0.530808366308649,0.2177476421141152
2273,CAIRN.INFO,70974,588489,TRUE,TRUE,0.1911122382844422,0.2292124406743372
8761,Research Square Platform LLC,70428,102507,TRUE,TRUE,0.7702902254785029,0.1588184221565357
239,BMJ,70314,898397,TRUE,TRUE,0.5907216201609921,0.3067352183945405
30764,Brazilian Journals,62542,24621,TRUE,TRUE,0.3992996706213425,0.02160757077291743
2984,Bloomsbury Academic,62329,523092,FALSE,TRUE,0,0.02046485130722703
250,EDP Sciences,61610,355277,TRUE,TRUE,0.8800194773575718,0.543128319592881
17262,Qeios Ltd,59579,110388,TRUE,TRUE,0.1164168582889944,0.9450483748233504
15934,Center for Open Science,56706,135709,FALSE,FALSE,0,0
16,American Physical Society (APS),55079,726903,TRUE,TRUE,0.9604567984168195,0.9702147329148456
4945,Hans Publishers,54485,49786,TRUE,TRUE,0.9991557309351198,0.9589241955569839
340,Public Library of Science (PLoS),52927,331587,TRUE,TRUE,0.9997732726207796,0.9295961542521269
2399,OpenEdition,51680,543952,TRUE,TRUE,0.3065982972136223,0.2523862399623496
2258,Pensoft Publishers,50220,105671,TRUE,TRUE,0.1252090800477897,0.1616242867011763
4374,"eLife Sciences Publications, Ltd",49282,43099,TRUE,TRUE,0.272574165009537,0.3180816260238057
530,FapUNIFESP (SciELO),47160,448329,TRUE,TRUE,0.9135072094995759,0.7553693827523984
11875,Even3,46449,40369,FALSE,TRUE,0,0.002947806485174267
17914,Publishing House Helvetica (Publications),46078,48769,TRUE,TRUE,0.1442119883675507,0.1931349832885645
219,World Scientific Pub Co Pte Ltd,46002,445785,TRUE,TRUE,0.443393765488457,0.3617730520318091
2581,Medknow,41699,235053,TRUE,TRUE,0.9179356819108372,0.6992890965016401
137,Pleiades Publishing Ltd,40267,314951,TRUE,TRUE,0.9832865621973328,0.9333769379998793
2432,IGI Global,40105,162271,TRUE,TRUE,0.9278643560653285,0.6894947341176181
147,Project MUSE,39868,500169,FALSE,TRUE,0,0.01379133852757768
4694,Sciencedomain International,39611,69867,TRUE,TRUE,0.001792431395319482,3.005710850616171e-4
285,Optica Publishing Group,37737,366554,TRUE,TRUE,0.8513925325277579,0.8286091544492762
2918,Edward Elgar Publishing,37460,138297,TRUE,TRUE,0.02108916177255739,0.005690651279492686
