id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,3153060,19144584,TRUE,TRUE,0.7993520580007992,0.704802883154839
297,Springer Science and Business Media LLC,1583410,9225542,TRUE,TRUE,0.9354791241687245,0.7486496728322303
311,Wiley,903273,9098955,TRUE,TRUE,0.8385748273224153,0.7040362327322203
1968,MDPI AG,793721,1013390,TRUE,TRUE,0.9963387638729478,0.9849228826019598
301,Informa UK Limited,466642,4801437,TRUE,TRUE,0.8948723003930208,0.6613345129801766
263,Institute of Electrical and Electronics Engineers (IEEE),320503,1360050,TRUE,TRUE,0.8295522974823949,0.7299628690121687
286,Oxford University Press (OUP),308588,3595881,TRUE,TRUE,0.5574844128741234,0.3210873774743936
276,Ovid Technologies (Wolters Kluwer Health),304314,2597240,TRUE,TRUE,0.6074449417378103,0.4257969998921933
179,SAGE Publications,281628,2972658,TRUE,TRUE,0.89141704660048,0.5800441894089396
1965,Frontiers Media SA,249620,478772,TRUE,TRUE,0.9594423523756109,0.7962391284369178
316,American Chemical Society (ACS),242339,1782610,TRUE,TRUE,0.9205493131522372,0.542503968899535
9060,Egyptian Knowledge Bank,152277,295132,TRUE,TRUE,0.0051288113109662,0.01237751243511378
266,IOP Publishing,142402,1084323,TRUE,TRUE,0.9546424909762503,0.8770486284990727
292,Royal Society of Chemistry (RSC),135752,748124,TRUE,TRUE,0.8649964641404915,0.621732493543851
374,Walter de Gruyter GmbH,116913,1263318,TRUE,TRUE,0.706491151540034,0.2539613937266785
56,Cambridge University Press (CUP),87055,1636266,TRUE,TRUE,0.5651944173223824,0.4309837153616832
194,Georg Thieme Verlag KG,77980,700150,TRUE,TRUE,0.6229930751474737,0.08599728629579376
30764,Brazilian Journals,77761,22076,TRUE,TRUE,0.4184359769035892,0.02409856858126472
2273,CAIRN.INFO,74945,463932,TRUE,TRUE,0.2109547001134165,0.2269729184449445
4945,Hans Publishers,72022,50186,TRUE,TRUE,0.9994029602066035,0.9707488144103933
16,American Physical Society (APS),70039,725944,TRUE,TRUE,0.9579234426533788,0.971496423966587
140,Emerald,68351,468043,TRUE,TRUE,0.9625608988895554,0.6330871308832735
340,Public Library of Science (PLoS),67717,331587,TRUE,TRUE,0.9997341878701065,0.9296021858516769
250,EDP Sciences,66850,317018,TRUE,TRUE,0.9647868362004488,0.6052621617699941
17914,Publishing House Helvetica (Publications),58273,47405,TRUE,TRUE,0.14989789439363,0.199894525893893
317,AIP Publishing,56548,656015,TRUE,TRUE,0.9543927283016199,0.8999260687636716
239,BMJ,56407,858201,TRUE,TRUE,0.9466023720460227,0.3642911159506922
530,FapUNIFESP (SciELO),55926,429197,TRUE,TRUE,0.962414619318385,0.772519379212809
23359,Omniscient Pte Ltd,53953,12130,FALSE,FALSE,0,0
137,Pleiades Publishing Ltd,50877,314938,TRUE,TRUE,0.9837647660042848,0.933415465901225
147,Project MUSE,46585,482043,TRUE,TRUE,1.073306858430825e-4,0.0143763108270424
378,Inderscience Publishers,44587,145878,FALSE,TRUE,0,0.01513593550775305
2399,OpenEdition,41907,305565,TRUE,TRUE,0.4666284868876321,0.3727979317002929
1086,American Association for Cancer Research (AACR),41011,174639,TRUE,TRUE,0.1377922996269294,0.3031167150521934
4694,Sciencedomain International,40122,60294,TRUE,TRUE,0.001769602711729226,3.482933625236342e-4
2581,Medknow,39282,221332,TRUE,TRUE,0.9330482154676442,0.6932255615997687
219,World Scientific Pub Co Pte Ltd,33717,197024,TRUE,TRUE,0.7775009639054483,0.8146469465648855
19162,Comprehensive Publications,31856,12360,FALSE,FALSE,0,0
32523,EWA Publishing,31216,156,FALSE,FALSE,0,0
233,American Society of Clinical Oncology (ASCO),30423,144247,TRUE,TRUE,0.1664530125234198,0.1915256469805265
29645,Ukrainian Assembly of Doctors of Science in Public Administration,30089,3036,FALSE,FALSE,0,0
32412,Darcy & Roy Press Co. Ltd.,29660,3631,TRUE,TRUE,0.4204652730950775,0.9270173505921234
234,American Society of Hematology,29426,173151,TRUE,TRUE,0.1647182763542445,0.237058983199635
285,Optica Publishing Group,28745,216507,TRUE,TRUE,0.9627413463210993,0.8859713542749195
965,Bentham Science Publishers Ltd.,27795,143343,TRUE,TRUE,0.7618276668465551,0.211841526966786
23064,International Journal for Multidisciplinary Research (IJFMR),26693,863,FALSE,FALSE,0,0
15,American Psychological Association (APA),25227,286286,TRUE,TRUE,0.001982003409045864,0.07455132280307104
2751,"Scientific Research Publishing, Inc.",25010,111167,TRUE,TRUE,0.8980007996801279,0.9423120170554211
13,American Geophysical Union (AGU),24805,248164,TRUE,TRUE,0.9355371900826446,0.8507962476426879
10,American Medical Association (AMA),24590,570537,TRUE,TRUE,0.8674664497763318,0.06517719271493347
77,The Electrochemical Society,23865,177753,TRUE,TRUE,0.2060339409176618,0.1838281210443706
14667,Universitas Pahlawan Tuanku Tambusai,23245,9472,TRUE,TRUE,0.02585502258550226,0.07115709459459459
265,Institution of Engineering and Technology (IET),22754,207153,TRUE,TRUE,0.4446251208578711,0.6287333516772627
320,Association for Computing Machinery (ACM),22501,135651,TRUE,TRUE,0.9346695702413226,0.7384390826459075
17106,The Russian Academy of Sciences,21178,43219,TRUE,TRUE,0.8961658324676551,0.007612392697656123
12033,GSC Online Press,20847,6123,TRUE,TRUE,9.593706528517292e-5,0.0011432304425935
27665,RSIS International,20623,1064,TRUE,FALSE,0.07409203316685253,0
235,American Society for Microbiology,20170,281963,TRUE,TRUE,0.9710461080813089,0.6695701209023879
11853,Universitas Mataram,19579,11569,TRUE,TRUE,0.01057255222432198,0.002766012619932578
8611,AME Publishing Company,19313,50059,TRUE,TRUE,0.006316988556930565,0.003395992728580275
30593,Science Research Society,19128,624,TRUE,TRUE,0.006482643245503973,0.08493589743589744
221,American Association for the Advancement of Science (AAAS),19115,411525,TRUE,TRUE,0.856290871043683,0.3565615697709738
28402,VDI Verlag GmbH,18901,21584,FALSE,FALSE,0,0
2208,American Astronomical Society,18530,167989,TRUE,TRUE,0.9637884511602806,0.5889968986064564
34520,Politeknik Pratama Purwokerto,18354,4152,FALSE,FALSE,0,0
3145,Copernicus GmbH,18162,81225,TRUE,TRUE,0.7213963219909701,0.62305940289319794
33635,Edtech Publishers (OPC) Private Limited,17915,1244,FALSE,FALSE,0,0
127,S. Karger AG,17816,370021,TRUE,TRUE,0.652615626403233,0.296688566324614
5130,Mark Allen Group,17178,166899,TRUE,TRUE,0.4752008382815229,0.4049335226693989
1670,Nepal Journals Online (JOL),16531,28998,FALSE,TRUE,0,3.448513690599352e-5
3433,Academy of Management,16239,61552,TRUE,TRUE,0.05560687234435618,0.08417273199896023
2895,African Journals Online (AJOL),16156,72184,FALSE,TRUE,0,0.001177546270641693
31492,Green Publication,16032,3709,TRUE,TRUE,3.74251497005988e-4,0.01806416823941763
1010,JMIR Publications Inc.,15870,21658,TRUE,TRUE,0.9811594202898551,0.9471326992335396
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),15667,20879,FALSE,FALSE,0,0
200,University of Chicago Press,15571,496375,TRUE,TRUE,0.540748827949393,0.1381596575169982
2321,American Institute of Mathematical Sciences (AIMS),15446,30560,TRUE,TRUE,0.7676421079891234,0.6728403141361257
39909,Asosiasi Riset Ilmu Manajemen dan Bisnis Indonesia,15327,7,FALSE,FALSE,0,0
3821,Nomos Verlag,14685,53303,TRUE,TRUE,0,0.009436617075961953
30,American Society of Civil Engineers (ASCE),14559,136392,TRUE,TRUE,0.9563843670581771,0.6343407237961171
10894,Scientific Scholar,14218,32923,TRUE,TRUE,0.9309326206217471,0.7439176259757616
26763,Everant Journals,14031,4971,FALSE,FALSE,0,0
416,Bioscientifica,14030,67372,TRUE,TRUE,0.1818246614397719,0.1102089888974648
8810,International Journal of Science and Research,13803,13861,FALSE,FALSE,0,0
7770,Knowledge E DMCC,13542,20928,TRUE,TRUE,0.2778023925564909,0.1096139143730887
9531,AkiNik Publications,13395,14133,FALSE,FALSE,0,0
22072,SASPR Edu International Pvt. Ltd,13302,10219,FALSE,FALSE,0,0
30611,Wurttembergische Landesbibliothek,13241,4351,FALSE,FALSE,0,0
7570,Medip Academy,12807,40979,TRUE,TRUE,0.375419692355743,7.32082286048952e-5
24,American Physiological Society,12672,178185,TRUE,TRUE,0.5213857323232323,0.5259645873670623
4802,Verlag Dr. Otto Schmidt,12538,36063,FALSE,TRUE,0,5.268557801624934e-4
50446,Revista ft Ltda,12515,85,FALSE,FALSE,0,0
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),12452,29724,TRUE,TRUE,0.9151140379055573,0.9174404521598708
2060,Baishideng Publishing Group Inc.,12361,49082,TRUE,TRUE,0.9999191003964081,0.627093435475327
17807,Tech Science Press,12179,18299,TRUE,TRUE,0.8237129485179407,0.6354992076069731
341,Proceedings of the National Academy of Sciences,11914,156729,TRUE,TRUE,0.9398187006882659,0.595639607220106
80,The Endocrine Society,11819,120630,TRUE,TRUE,0.3463067941450207,0.2349830058857664
2560,F1000 Research Ltd,11693,16749,TRUE,TRUE,0.9826391858376807,0.883813959042331
29424,"Revista Ibero-Americana de Humanidades, Ciencias e Educacao",11195,2919,FALSE,FALSE,0,0
23803,Asociacion Latinoamericana para el Avance de la Ciencia,11113,3015,FALSE,TRUE,0,3.316749585406302e-4
50238,INTERECONOM Publishing,11073,8665,TRUE,TRUE,0.3177097444233722,0.06266589728793999
4858,Institute of Advanced Engineering and Science,11056,21238,FALSE,FALSE,0,0
10869,Francis Academic Press Ltd.,11004,5425,FALSE,FALSE,0,0
21849,World Wide Journals,10823,18829,TRUE,TRUE,0.05423634851704703,0.4373041584789421
