id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,3343983,20514233,TRUE,TRUE,0.7479457880019127,0.6947479830223241
297,Springer Science and Business Media LLC,2291592,15493747,TRUE,TRUE,0.8760935629029949,0.6962033135044738
286,Oxford University Press (OUP),2185525,5001493,TRUE,TRUE,0.09140687020281169,0.2486933401686256
311,Wiley,1037385,10610229,TRUE,TRUE,0.6685820596981834,0.6512735964511228
263,Institute of Electrical and Electronics Engineers (IEEE),974239,4701542,TRUE,TRUE,0.860822652347114,0.8269357159842452
301,Informa UK Limited,845965,7036093,TRUE,TRUE,0.4306182879906379,0.5776127461646684
1968,MDPI AG,788143,1070968,TRUE,TRUE,0.8984943087739155,0.9403866408706889
374,Walter de Gruyter GmbH,384139,4314210,TRUE,TRUE,0.2117098237877435,0.09002273880965461
1086,American Association for Cancer Research (AACR),359807,174866,TRUE,TRUE,0.01399361324265509,0.3027003534134709
1121,JSTOR,349423,2700347,FALSE,TRUE,0,0.001630531187288152
276,Ovid Technologies (Wolters Kluwer Health),253960,2613194,TRUE,TRUE,0.6161875885966294,0.421705774619106
179,SAGE Publications,249078,3118972,TRUE,TRUE,0.817964653642634,0.517556425642808
316,American Chemical Society (ACS),238485,1856903,TRUE,TRUE,0.8249449650921442,0.523778032562821
1965,Frontiers Media SA,225440,486853,TRUE,TRUE,0.9368346344925479,0.7830207475357038
292,Royal Society of Chemistry (RSC),203383,785011,TRUE,TRUE,0.526750023354951,0.6027495156118831
3145,Copernicus GmbH,155600,326598,TRUE,TRUE,0.06969794344473008,0.2149706979222163
56,Cambridge University Press (CUP),154375,2370960,TRUE,TRUE,0.3561133603238866,0.3633836083274286
246,Cold Spring Harbor Laboratory,150210,257667,TRUE,TRUE,0.9523666866387058,0.9259509366740794
266,IOP Publishing,138098,1095600,TRUE,TRUE,0.8749076742603079,0.8677692588535962
9060,Egyptian Knowledge Bank,130907,292326,TRUE,TRUE,0.005966067513578342,0.01245869337657273
10523,Schwabe Verlagsgruppe AG,113306,6319,FALSE,FALSE,0,0
317,AIP Publishing,109953,878893,TRUE,TRUE,0.9492328540376344,0.7622736783658534
320,Association for Computing Machinery (ACM),107197,610317,TRUE,TRUE,0.9491496963534427,0.7377100752559735
3821,Nomos Verlag,105473,404398,TRUE,TRUE,1.137731931394765e-4,0.001308117250827155
5303,Electronic Enlightenment Project,90580,249,FALSE,FALSE,0,0
194,Georg Thieme Verlag KG,88809,992439,TRUE,TRUE,0.514914028983549,0.06570076347261646
140,Emerald,85862,575764,TRUE,TRUE,0.7457781090587221,0.5674269318679181
