id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2291584,18064222,TRUE,TRUE,0.7944251661732671,0.7027238150638317
297,Springer Science and Business Media LLC,1088356,8746370,TRUE,TRUE,0.9293981013565414,0.7137878914338177
1968,MDPI AG,657419,709892,TRUE,TRUE,0.9967189874341934,0.9744031486479634
311,Wiley,618733,8542803,TRUE,TRUE,0.8017658666985598,0.6941357538035233
301,Informa UK Limited,338520,4617147,TRUE,TRUE,0.8914332978849108,0.6516911850543203
1965,Frontiers Media SA,244115,352298,TRUE,TRUE,0.9661839706695615,0.7310827765130656
263,Institute of Electrical and Electronics Engineers (IEEE),227326,1274108,TRUE,TRUE,0.7837246949315081,0.7207607204412813
286,Oxford University Press (OUP),216862,3399653,TRUE,TRUE,0.5712941870867188,0.3012363320609486
276,Ovid Technologies (Wolters Kluwer Health),190702,2501568,TRUE,TRUE,0.57733531897935,0.418041804180418
179,SAGE Publications,184130,2639372,TRUE,TRUE,0.8806875577037963,0.5652030104130831
316,American Chemical Society (ACS),167262,1714232,TRUE,TRUE,0.8987755736509189,0.528737067094769
266,IOP Publishing,108891,1040114,TRUE,TRUE,0.9504274917118954,0.8692306804831009
292,Royal Society of Chemistry (RSC),100105,707865,TRUE,TRUE,0.8652315069177364,0.6075706525961871
9060,Egyptian Knowledge Bank,98612,234112,TRUE,TRUE,0.00342757473735448,0.004446589666484418
98,Hindawi Limited,78404,422799,TRUE,TRUE,0.9946686393551349,0.8597111156838119
56,Cambridge University Press (CUP),69197,1640989,TRUE,TRUE,0.5960229489717762,0.4235232533551413
374,Walter de Gruyter GmbH,64463,876042,TRUE,TRUE,0.7723810557994508,0.3041692064992318
2581,Medknow,53262,210889,TRUE,TRUE,0.7912019826517968,0.6824680282044109
194,Georg Thieme Verlag KG,48796,674302,TRUE,TRUE,0.7747356340683663,0.06589777280802964
16,American Physical Society (APS),48623,705070,TRUE,TRUE,0.9908479526150176,0.9709489837888436
239,BMJ,47822,880213,TRUE,TRUE,0.847580611434068,0.2668763128924476
340,Public Library of Science (PLoS),47253,310955,TRUE,TRUE,0.9997672105474785,0.9249537714460292
2273,CAIRN,46036,395126,TRUE,TRUE,0.2864931792510209,0.2514084114940551
530,FapUNIFESP (SciELO),43926,407906,TRUE,TRUE,0.9695169148112734,0.7639750334635921
140,Emerald,43651,398361,TRUE,TRUE,0.9754415706398479,0.6431402672450365
250,EDP Sciences,42895,305229,TRUE,TRUE,0.956824804755799,0.5940392295620665
4945,Hans Publishers,37123,37709,TRUE,TRUE,0.9999730625218867,0.9457689145827256
137,Pleiades Publishing Ltd,36714,298847,TRUE,TRUE,0.9808792286321294,0.930974712812911
378,Inderscience Publishers,36682,160714,FALSE,TRUE,0,0.01373869109100638
317,AIP Publishing,36529,637715,TRUE,TRUE,0.9477675271701935,0.8980720227687917
