id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2676817,19141502,TRUE,TRUE,0.8023084880288791,0.7036800455888989
297,Springer Science and Business Media LLC,1335280,9209568,TRUE,TRUE,0.9340325624588101,0.7409556018262746
311,Wiley,764431,9081624,TRUE,TRUE,0.83727242877382,0.7059615108487204
1968,MDPI AG,680507,1012065,TRUE,TRUE,0.9963056956063641,0.9861896222080598
301,Informa UK Limited,394614,4774951,TRUE,TRUE,0.893822824329598,0.6647086011982112
263,Institute of Electrical and Electronics Engineers (IEEE),274389,1360055,TRUE,TRUE,0.8124305274628356,0.7299660675487388
286,Oxford University Press (OUP),261587,3579658,TRUE,TRUE,0.5597296501737472,0.3194428071061537
276,Ovid Technologies (Wolters Kluwer Health),245757,2606011,TRUE,TRUE,0.6112053776698121,0.4216812592118759
179,SAGE Publications,221489,2839913,TRUE,TRUE,0.8888748425429704,0.5681843070544766
1965,Frontiers Media SA,212758,478773,TRUE,TRUE,0.9602694140760863,0.79623328800914
316,American Chemical Society (ACS),205911,1782611,TRUE,TRUE,0.917629461272103,0.5425036645684336
9060,Egyptian Knowledge Bank,126151,290617,TRUE,TRUE,0.00619099333338618,0.01253195786894779
266,IOP Publishing,122973,1084314,TRUE,TRUE,0.9551608889756288,0.876801369345042
292,Royal Society of Chemistry (RSC),117064,748124,TRUE,TRUE,0.8627075787603362,0.621732493543851
374,Walter de Gruyter GmbH,100854,1236676,TRUE,TRUE,0.7107105320562397,0.2605540982440025
56,Cambridge University Press (CUP),73970,1659490,TRUE,TRUE,0.5425983506827092,0.4257838251511006
30764,Brazilian Journals,65143,21548,TRUE,TRUE,0.4157929478224828,0.02468906627065157
2273,CAIRN.INFO,61223,440954,TRUE,TRUE,0.2196560116296163,0.239988751661171
194,Georg Thieme Verlag KG,59404,694944,TRUE,TRUE,0.7061140663928355,0.0874329442372335
4945,Hans Publishers,59242,49786,TRUE,TRUE,0.9991053644373924,0.9589241955569839
16,American Physical Society (APS),59069,725944,TRUE,TRUE,0.9618581658738086,0.971496423966587
250,EDP Sciences,58567,316720,TRUE,TRUE,0.9662950125497294,0.6058284920434454
340,Public Library of Science (PLoS),57651,331587,TRUE,TRUE,0.9997571594595063,0.9295961542521269
140,Emerald,55371,462711,TRUE,TRUE,0.9705080276679128,0.6335812202433052
17914,Publishing House Helvetica (Publications),48867,47381,TRUE,TRUE,0.1503468598440665,0.1999957788987147
317,AIP Publishing,47583,656008,TRUE,TRUE,0.9586617069121325,0.899938720259509
239,BMJ,47475,844876,TRUE,TRUE,0.9446445497630332,0.3261318820750027
530,FapUNIFESP (SciELO),46918,429076,TRUE,TRUE,0.9623172343237137,0.7724925188078569
23359,Omniscient Pte Ltd,44187,12130,FALSE,FALSE,0,0
137,Pleiades Publishing Ltd,43535,314938,TRUE,TRUE,0.9838291030205581,0.933415465901225
2581,Medknow,41070,232776,TRUE,TRUE,0.9195519844168493,0.698504141320411
147,Project MUSE,39543,482203,TRUE,TRUE,1.264446298965683e-4,0.01437154061671122
378,Inderscience Publishers,38896,145880,FALSE,TRUE,0,0.01513572799561283
1086,American Association for Cancer Research (AACR),38256,174638,TRUE,TRUE,0.1276923881221246,0.3030898200849758
2399,OpenEdition,35176,303359,TRUE,TRUE,0.4339322265180805,0.3722289432652402
4694,Sciencedomain International,33227,60294,TRUE,TRUE,0.00213681644445782,3.482933625236342e-4
233,American Society of Clinical Oncology (ASCO),29093,144212,TRUE,TRUE,0.1512735022170282,0.1915721299198402
219,World Scientific Pub Co Pte Ltd,28888,197029,TRUE,TRUE,0.7730199390750485,0.8146211978947262
32412,Darcy & Roy Press Co. Ltd.,26366,3631,TRUE,TRUE,0.4145869680649321,0.9270173505921234
32523,EWA Publishing,25518,156,FALSE,FALSE,0,0
965,Bentham Science Publishers Ltd.,25386,143325,TRUE,TRUE,0.692586464980698,0.2038723181580324
285,Optica Publishing Group,24926,216507,TRUE,TRUE,0.9531814169943031,0.8859574979099983
278,Mary Ann Liebert Inc,23476,203048,TRUE,TRUE,0.8804736752428012,0.8329015799219889
29645,Ukrainian Assembly of Doctors of Science in Public Administration,23469,3035,FALSE,FALSE,0,0
19162,Comprehensive Publications,23207,12263,FALSE,FALSE,0,0
15,American Psychological Association (APA),22292,286580,TRUE,TRUE,0.002242957114659968,0.07448182008514202
10,American Medical Association (AMA),21242,565251,TRUE,TRUE,0.8647490820073439,0.05477212778040198
17106,The Russian Academy of Sciences,21178,43219,TRUE,TRUE,0.8961658324676551,0.007612392697656123
23064,International Journal for Multidisciplinary Research (IJFMR),21080,842,FALSE,FALSE,0,0
2751,"Scientific Research Publishing, Inc.",21040,111166,TRUE,TRUE,0.8991920152091255,0.9421225914398287
13,American Geophysical Union (AGU),20739,248164,TRUE,TRUE,0.9349052509764212,0.8507962476426879
234,American Society of Hematology,20360,173152,TRUE,TRUE,0.2014243614931238,0.2370633893919793
77,The Electrochemical Society,20032,177753,TRUE,TRUE,0.2170027955271565,0.1838112436920896
265,Institution of Engineering and Technology (IET),18986,207140,TRUE,TRUE,0.4618666385757927,0.6287728106594574
320,Association for Computing Machinery (ACM),18877,135814,TRUE,TRUE,0.9330402076601155,0.738222863622307
12033,GSC Online Press,17703,5983,TRUE,TRUE,1.129752019431735e-4,0.001169981614574628
30593,Science Research Society,17528,607,TRUE,TRUE,0.007074395253308991,0.0873146622734761
235,American Society for Microbiology,16992,281928,TRUE,TRUE,0.9689265536723164,0.6696496977951817
221,American Association for the Advancement of Science (AAAS),16141,412148,TRUE,TRUE,0.8518059599776965,0.3563598513155468
8611,AME Publishing Company,16136,50059,TRUE,TRUE,0.006135349529003471,0.003395992728580275
14667,Universitas Pahlawan Tuanku Tambusai,16131,9444,TRUE,TRUE,0.02696671006137251,0.0713680643795002
28402,VDI Verlag GmbH,16113,21584,FALSE,FALSE,0,0
11853,Universitas Mataram,15783,11556,TRUE,TRUE,0.01115123867452322,0.002769124264451367
2208,American Astronomical Society,15644,167990,TRUE,TRUE,0.9589619023267706,0.5889933924638371
33635,Indospace Publications,15414,1228,FALSE,FALSE,0,0
127,S. Karger AG,15395,370021,TRUE,TRUE,0.5673920103929847,0.2966858637752992
