id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2775445,17455843,TRUE,TRUE,0.7718899131490626,0.6846632385499801
297,Springer Science and Business Media LLC,2102360,13139762,TRUE,TRUE,0.8598888867748625,0.6587403181275276
311,Wiley,1082652,9071663,TRUE,TRUE,0.6537502355327474,0.6483943462185489
301,Informa UK Limited,932322,5983946,TRUE,TRUE,0.5646032164852915,0.583149146065155
263,Institute of Electrical and Electronics Engineers (IEEE),786584,3786931,TRUE,TRUE,0.8207489600602097,0.8209378517855224
1968,MDPI AG,704932,330110,TRUE,TRUE,0.9474119489539417,0.8842567628972161
7566,ENCODE Data Coordination Center,439029,21500,FALSE,FALSE,0,0
374,Walter de Gruyter GmbH,400615,2349097,TRUE,TRUE,0.1520037941664691,0.09889204234648463
286,Oxford University Press (OUP),358644,3993955,TRUE,TRUE,0.4486203589074402,0.18969743024145241
1121,JSTOR,347610,2103625,FALSE,TRUE,0,0.002258007011705984
1965,Frontiers Media SA,257649,167357,TRUE,TRUE,0.9582067075750343,0.7262259720238771
179,SAGE Publications,254153,2699026,TRUE,TRUE,0.808607413644537,0.4852654253793776
266,IOP Publishing,249205,856185,TRUE,TRUE,0.9353102867117433,0.7938786594018816
276,Ovid Technologies (Wolters Kluwer Health),231555,2230672,TRUE,TRUE,0.6316037226576839,0.3963146531628137
316,American Chemical Society (ACS),227971,1626895,TRUE,TRUE,0.7716814858030188,0.4952581451169252
8761,Research Square Platform LLC,212966,14173,TRUE,TRUE,0.1027910558492905,0.04007620122768645
56,Cambridge University Press (CUP),184342,2192849,TRUE,TRUE,0.4834709398834774,0.3569415860371599
3145,Copernicus GmbH,147939,177234,TRUE,TRUE,0.08520403679895092,0.3224324903799497
246,Cold Spring Harbor Laboratory,146921,106585,TRUE,TRUE,0.9817044534137394,0.8173570389829713
292,Royal Society of Chemistry (RSC),129412,643181,TRUE,TRUE,0.84015392699286,0.5546914476640324
98,Hindawi Limited,110774,266602,TRUE,TRUE,0.9395887121526711,0.8255827038056729
17262,Qeios Ltd,108552,1106,TRUE,TRUE,0.9520229935883263,0.833634719710669
194,Georg Thieme Verlag KG,103234,882994,TRUE,TRUE,0.4422573958192069,0.01951768641689525
9060,Egypts Presidential Specialized Council for Education and Scientific Research,102627,154217,TRUE,TRUE,3.118087832636636e-4,0.003696090573672163
320,Association for Computing Machinery (ACM),96394,482871,TRUE,TRUE,0.9304521028279767,0.4538065031861512
239,BMJ,92736,897418,TRUE,TRUE,0.6070673740510697,0.2295552351301177
140,Emerald,91066,417661,TRUE,TRUE,0.693508005183054,0.5661242012062414
242,CABI Publishing,90826,29256,TRUE,TRUE,0.194679937462841,0.004682800109379273
2984,Bloomsbury Academic,87329,178519,FALSE,TRUE,0,0.002784017387504971
15934,Center for Open Science,81795,44555,FALSE,FALSE,0,0
250,EDP Sciences,79202,262550,TRUE,TRUE,0.656675336481402,0.5134412492858503
