id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2322889,16225787,TRUE,TRUE,0.7860556401963245,0.693728507591034
297,Springer Science and Business Media LLC,1111918,7903318,TRUE,TRUE,0.921959173248387,0.6936040027745309
311,Wiley,730615,7993345,TRUE,TRUE,0.797109284643759,0.6863351950904159
1968,MDPI AG,563137,305315,TRUE,TRUE,0.9855630157492759,0.9560584969621538
301,Informa UK Limited,413336,4215145,TRUE,TRUE,0.8882579789807808,0.644803203685757
286,Oxford University Press (OUP),233149,2889692,TRUE,TRUE,0.568756460460907,0.249323111251995
266,IOP Publishing,230540,851135,TRUE,TRUE,0.9570052919233105,0.7925417236983557
263,Institute of Electrical and Electronics Engineers (IEEE),227229,1113464,TRUE,TRUE,0.7487644622825432,0.7027914687856994
179,SAGE Publications,210597,2447255,TRUE,TRUE,0.8712564756383044,0.533650968125512
276,Ovid Technologies (Wolters Kluwer Health),209510,2229565,TRUE,TRUE,0.6223664741539783,0.3964392157214524
1965,Frontiers Media SA,207084,164420,TRUE,TRUE,0.9798197832763516,0.7390585086972388
316,American Chemical Society (ACS),172446,1578823,TRUE,TRUE,0.8973765700567135,0.5075097081813478
292,Royal Society of Chemistry (RSC),112053,623646,TRUE,TRUE,0.8655814659134518,0.5720665249195858
98,Hindawi Limited,90240,260007,TRUE,TRUE,0.9934951241134752,0.83038918182972
9060,Egypts Presidential Specialized Council for Education and Scientific Research,87517,150926,TRUE,TRUE,3.656432464549745e-4,0.003776685262976558
56,Cambridge University Press (CUP),84933,1581920,TRUE,TRUE,0.6783935572745576,0.4119734246990998
374,Walter de Gruyter GmbH,71764,795463,TRUE,TRUE,0.7507664009809933,0.2828843076296446
239,BMJ,65735,858576,TRUE,TRUE,0.7705027762987754,0.2396910698645199
194,Georg Thieme Verlag KG,59829,629239,TRUE,TRUE,0.6471109328252185,0.02743313748829936
16,American Physical Society (APS),56612,660857,TRUE,TRUE,0.9875998021620858,0.9700010743625322
340,Public Library of Science (PLoS),53099,269538,TRUE,TRUE,0.9996986760579295,0.9140195445540146
2581,Medknow,51561,164398,TRUE,TRUE,0.9122398712204961,0.6765167459458143
140,Emerald,50615,354589,TRUE,TRUE,0.9773387335770028,0.6064908950926284
250,EDP Sciences,49892,254931,TRUE,TRUE,0.9647438467088912,0.5253146929953595
530,FapUNIFESP (SciELO),49348,367693,TRUE,TRUE,0.9751965631839183,0.7504113485978792
378,Inderscience Publishers,43840,125940,FALSE,TRUE,0,0.01753215817055741
2273,CAIRN,43073,296538,TRUE,TRUE,0.2759965639727904,0.2392442115344408
147,Project Muse,41676,380330,TRUE,TRUE,0.001295709761013533,0.01007020219283254
137,Pleiades Publishing Ltd,39208,265429,TRUE,TRUE,0.9856406855743726,0.9254715950404816
317,AIP Publishing,37487,608570,TRUE,TRUE,0.9285085496305386,0.8847560675025059
2399,OpenEdition,35990,241585,TRUE,TRUE,0.3737149208113365,0.2772109195521245
1086,American Association for Cancer Research (AACR),30375,142474,TRUE,TRUE,0.2066502057613169,0.3195740977301122
17106,The Russian Academy of Sciences,28390,9712,TRUE,TRUE,0.005988023952095808,0.01585667215815486
965,Bentham Science Publishers Ltd.,28221,118040,TRUE,TRUE,0.4910881967329294,0.09558624195188072
278,Mary Ann Liebert Inc,26395,168035,TRUE,TRUE,0.8772873650312559,0.8373255571755884
219,World Scientific Pub Co Pte Ltd,26301,165667,TRUE,TRUE,0.7991331128093989,0.8006120712030761
285,Optica Publishing Group,25154,187720,TRUE,TRUE,0.9625506877633776,0.8733699126358406
233,American Society of Clinical Oncology (ASCO),23877,119434,TRUE,TRUE,0.1676508774134104,0.1955305859303046
4694,Sciencedomain International,23223,32545,TRUE,FALSE,6.459113809585325e-4,0
8611,AME Publishing Company,22676,25684,TRUE,TRUE,7.937907920268125e-4,0.001557389814670612
19099,"Research, Society and Development",22242,909,FALSE,FALSE,0,0
15,American Psychological Association (APA),21915,212659,TRUE,TRUE,0.01044946383755419,0.09847690433981161
13,American Geophysical Union (AGU),21566,222725,TRUE,TRUE,0.8991004358712789,0.8476551801548995
4492,"Cureus, Inc.",21217,6535,TRUE,TRUE,0.8989018240090493,1.530221882172915e-4
77,The Electrochemical Society,20950,153556,TRUE,TRUE,0.2567541766109785,0.1728359686368491
10,American Medical Association (AMA),20833,603005,TRUE,TRUE,0.8606057696923151,0.0173630401074618
2751,"Scientific Research Publishing, Inc.",20522,87141,TRUE,TRUE,0.9120456095897086,0.9535235996832719
4945,Hans Publishers,20223,23924,TRUE,TRUE,0.9998516540572615,0.9171961210499916
50,Brill,18841,210803,TRUE,TRUE,0.09723475399394937,0.0633861946936239
28402,VDI Verlag GmbH,18290,0,FALSE,FALSE,0,0
7437,IOS Press,18124,74341,TRUE,TRUE,0.9247958508055617,0.2884680055420293
221,American Association for the Advancement of Science (AAAS),18041,385046,TRUE,TRUE,0.664098442436672,0.3473714828877589
5130,Mark Allen Group,17436,216421,TRUE,TRUE,0.466334021564579,0.2784110599248687
127,S. Karger AG,17356,343728,TRUE,TRUE,0.7713758930629177,0.2769689987431923
235,American Society for Microbiology,17181,293845,TRUE,TRUE,0.9417379663581864,0.6227977334989535
4035,Diva Enterprises Private Limited,16473,43942,FALSE,FALSE,0,0
3145,Copernicus GmbH,16186,61942,TRUE,TRUE,0.697701717533671,0.606147686545478
30764,South Florida Publishing LLC,14488,184,TRUE,FALSE,0.00379624516841524,0
265,Institution of Engineering and Technology (IET),14361,186753,TRUE,TRUE,0.9181115521203259,0.6196526963422274
200,University of Chicago Press,14222,461763,TRUE,TRUE,0.5311489242019407,0.1235135773113047
2208,American Astronomical Society,14080,151729,TRUE,TRUE,0.9276278409090909,0.5499080597644485
234,American Society of Hematology,13981,152691,TRUE,TRUE,0.2846005292897504,0.2387043113215579
320,Association for Computing Machinery (ACM),13566,117055,TRUE,TRUE,0.8958425475453339,0.7197214984409038
30,American Society of Civil Engineers (ASCE),13312,123559,TRUE,TRUE,0.9434344951923077,0.5912074393609531
7570,Medip Academy,13167,26196,FALSE,TRUE,0,7.634753397465261e-5
3433,Academy of Management,12665,52445,TRUE,TRUE,0.05511251480457955,0.1414624845075794
124,Japan Society of Mechanical Engineers,11664,309674,TRUE,TRUE,0.1225137174211248,0.05495779432564568
2321,American Institute of Mathematical Sciences (AIMS),11285,18739,TRUE,TRUE,0.7914045192733717,0.6058487646085704
1010,JMIR Publications Inc.,11237,9118,TRUE,TRUE,0.9635133932544273,0.9348541346786576
4802,Verlag Dr. Otto Schmidt,11123,22938,FALSE,TRUE,0,8.283198186415555e-4
