id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2799664,18376567,TRUE,TRUE,0.7798207213437041,0.6906251858685031
286,Oxford University Press (OUP),2085787,4268715,TRUE,TRUE,0.08308854163919902,0.20963568661763551
297,Springer Science and Business Media LLC,2024615,13845250,TRUE,TRUE,0.865975012533247,0.6703200736714758
311,Wiley,940689,9378378,TRUE,TRUE,0.6562902298209079,0.6429072276677268
301,Informa UK Limited,832600,6371183,TRUE,TRUE,0.4756173432620706,0.5879485803499915
263,Institute of Electrical and Electronics Engineers (IEEE),811340,4048000,TRUE,TRUE,0.835489437227303,0.8245037055335968
1968,MDPI AG,807462,505832,TRUE,TRUE,0.9504732111232479,0.8994409210963324
7566,ENCODE Data Coordination Center,467106,63250,FALSE,FALSE,0,0
1121,JSTOR,338880,2202071,FALSE,TRUE,0,0.002245159216028911
374,Walter de Gruyter GmbH,307354,2699693,TRUE,TRUE,0.1864560083812151,0.09354100632923817
1965,Frontiers Media SA,292513,218926,TRUE,TRUE,0.9489185096047013,0.7738733636023131
1086,American Association for Cancer Research (AACR),274005,155147,TRUE,TRUE,0.02224047006441488,0.3090746195543581
179,SAGE Publications,234367,2780885,TRUE,TRUE,0.8098409759053109,0.4943030725830086
276,Ovid Technologies (Wolters Kluwer Health),225637,2380568,TRUE,TRUE,0.6022549493212549,0.411069122999217
316,American Chemical Society (ACS),213927,1710525,TRUE,TRUE,0.7953787974402483,0.4973052133117025
8761,Research Square Platform LLC,213879,82387,TRUE,TRUE,0.3365968608418779,0.04177843591828808
266,IOP Publishing,190781,942001,TRUE,TRUE,0.9246780339761297,0.8518653377225714
56,Cambridge University Press (CUP),172317,2223427,TRUE,TRUE,0.3759292466790856,0.3632545615394614
3145,Copernicus GmbH,137592,230999,TRUE,TRUE,0.08570265713122856,0.2647630509222984
246,Cold Spring Harbor Laboratory,134762,160223,TRUE,TRUE,0.9828141464210979,0.8710921652946206
292,Royal Society of Chemistry (RSC),122633,698325,TRUE,TRUE,0.83636541550806065,0.5732116135037411
98,Hindawi Limited,117636,398108,TRUE,TRUE,0.946087932265633,0.8178233042290032
9060,Egypts Presidential Specialized Council for Education and Scientific Research,109513,192749,TRUE,TRUE,5.478801603462603e-5,0.004010396941099565
194,Georg Thieme Verlag KG,92759,920893,TRUE,TRUE,0.532088530492998,0.03174961694789731
320,Association for Computing Machinery (ACM),91412,528772,TRUE,TRUE,0.9345928324508816,0.7267669241185237
239,BMJ,89650,897567,TRUE,TRUE,0.5561182375906302,0.2391509491770531
242,CABI Publishing,89452,33027,TRUE,TRUE,0.2115436211599517,0.009174311926605505
2984,Bloomsbury Academic,85689,222775,FALSE,TRUE,0,0.008798114689709348
140,Emerald,85612,447775,TRUE,TRUE,0.6983250011680606,0.5738953715593769
317,AIP Publishing,85214,822014,TRUE,TRUE,0.9260332809162815,0.7519300157904854
15934,Center for Open Science,77498,71372,FALSE,FALSE,0,0
1963,Organisation for Economic Co-Operation and Development (OECD),74022,386988,FALSE,FALSE,0,0
3821,Nomos Verlag,70575,213168,TRUE,TRUE,5.384342897626638e-4,0.001881145387675448
2273,CAIRN,64311,414352,TRUE,TRUE,0.249879491844319,0.2443019461713712
189,SPIE-Intl Soc Optical Eng,62427,543272,TRUE,TRUE,0.4522882727025165,0.1974204450072892
2581,Medknow,60308,192720,TRUE,TRUE,0.794571201167341,0.6722654628476546
2399,OpenEdition,58622,469552,TRUE,TRUE,0.2790249394425301,0.1999182199202644
16,American Physical Society (APS),57734,684261,TRUE,TRUE,0.9865763674784356,0.9694020264197433
530,FapUNIFESP (SciELO),56695,400768,TRUE,TRUE,0.9095511067995414,0.742768883743213
340,Public Library of Science (PLoS),56037,289964,TRUE,TRUE,0.9997144743651516,0.9200521444041329
250,EDP Sciences,54790,305941,TRUE,TRUE,0.9034495345866034,0.5031689116529005
50,Brill,54662,591472,TRUE,TRUE,0.1202114814679302,0.02846795790840479
219,World Scientific Pub Co Pte Ltd,52234,404196,TRUE,TRUE,0.4274610407014588,0.3533755900602678
2258,Pensoft Publishers,49175,61015,TRUE,TRUE,0.1228266395526182,0.1994591493894944
378,Inderscience Publishers,44877,143672,FALSE,TRUE,0,0.01536833899437608
147,Project MUSE,44690,448421,TRUE,TRUE,0.00140971134481987,0.01503274824328031
2432,IGI Global,44150,126632,TRUE,TRUE,0.8513023782559456,0.6495593530861078
285,Optica Publishing Group,43233,335613,TRUE,TRUE,0.9404621469710638,0.8119590123147792
137,Pleiades Publishing Ltd,40712,282359,TRUE,TRUE,0.984844763214777,0.9288636098017063
4694,Sciencedomain International,39328,40279,TRUE,FALSE,0.001017087062652563,0
1574,Atlantis Press SARL,37720,132065,TRUE,TRUE,0.3273594909862142,0.009124294854806345
7763,Worldwide Protein Data Bank,37046,179554,FALSE,FALSE,0,0
965,Bentham Science Publishers Ltd.,35584,143430,TRUE,TRUE,0.5140512589928058,0.128954890887541
11875,Even3,34586,14341,TRUE,TRUE,0.001069797027699069,0.005717871835994701
17914,Publishing House Helvetica (Publications),34484,20302,TRUE,TRUE,0.1393399837605846,0.2760319180376318
15,American Psychological Association (APA),33487,647918,TRUE,TRUE,0.002956371129094873,0.03256121916662294
4945,Hans Publishers,32791,29799,TRUE,TRUE,0.9999695038272697,0.9334541427564683
30764,South Florida Publishing LLC,32267,968,TRUE,TRUE,0.1328601977252301,0.0981404958677686
16089,Brill Deutschland GmbH,30907,131803,TRUE,TRUE,0.3168861422978613,0.09339696365029627
9818,Atena Editora Edição de Livros Ltda,30666,32553,FALSE,FALSE,0,0
2918,Edward Elgar Publishing,30656,103040,TRUE,TRUE,0.007894050104384135,0.005890916149068323
165,Bristol University Press,29550,66520,TRUE,TRUE,0.05560067681895093,0.01501803968731209
33,ASME International,27060,299428,TRUE,TRUE,0.3211382113821138,0.2093725369704904
9829,"Authorea, Inc.",26710,9025,TRUE,TRUE,3.743916136278547e-5,1.10803324099723e-4
278,Mary Ann Liebert Inc,26698,181743,TRUE,TRUE,0.8757584837815567,0.8251927171885575
28402,VDI Verlag GmbH,26513,12137,FALSE,FALSE,0,0
7437,IOS Press,26363,81422,TRUE,TRUE,0.6723058832454576,0.3323180467195598
5471,Transcript Verlag,26125,87079,TRUE,TRUE,0.1414736842105263,0.002135991456034176
233,American Society of Clinical Oncology (ASCO),26000,128987,TRUE,TRUE,0.1638076923076923,0.1921511470148154
1387,American Institute of Aeronautics and Astronautics (AIAA),25956,270204,TRUE,TRUE,0.591924795808291,0.8454390016432028
17262,Qeios Ltd,25170,103765,TRUE,TRUE,0.08204211362733413,0.9959042066207295
221,American Association for the Advancement of Science (AAAS),24900,392492,TRUE,TRUE,0.5240562248995984,0.3537269549443046
1010,JMIR Publications Inc.,24808,25161,TRUE,TRUE,0.9121654305062883,0.8962680338619292
7834,United Nations Publications,23143,151446,FALSE,FALSE,0,0
4492,"Cureus, Inc.",22847,12423,TRUE,TRUE,0.9926029675668578,0.3114384609192627
4443,PeerJ,22621,41853,TRUE,TRUE,0.3009150789089784,0.2590256373497718
4374,"eLife Sciences Publications, Ltd",22582,28286,TRUE,TRUE,0.2376671685413161,0.3392137453157039
13,American Geophysical Union (AGU),22394,238296,TRUE,TRUE,0.9219433776904528,0.8345628965656159
10,American Medical Association (AMA),22333,610827,TRUE,TRUE,0.8591770026418305,0.028192925329103
265,Institution of Engineering and Technology (IET),22157,258256,TRUE,TRUE,0.4549803673782552,0.4752958304937736
19099,"Research, Society and Development",22064,7595,FALSE,FALSE,0,0
2751,"Scientific Research Publishing, Inc.",21704,95046,TRUE,TRUE,0.906054183560634,0.9505081749889527
8611,AME Publishing Company,20720,33984,FALSE,TRUE,0,0.00170668549905838
5130,Mark Allen Group,20388,233677,TRUE,TRUE,0.4017559348636453,0.2734158689130723
77,The Electrochemical Society,19820,162518,TRUE,TRUE,0.2718970736629667,0.1756851548751523
18300,Ryerson University Library and Archives,19751,85,FALSE,FALSE,0,0
30,American Society of Civil Engineers (ASCE),19603,201129,TRUE,TRUE,0.8831301331428864,0.6106578365128849
30861,Radiopaedia Australia Pty Ltd,19245,55630,TRUE,TRUE,0.2915042868277475,0.3808556534244113
960,Office of Scientific and Technical Information (OSTI),19014,298923,FALSE,FALSE,0,0
19,American Thoracic Society,18972,69984,TRUE,TRUE,0.1834282099936749,0.3602680612711477
17106,The Russian Academy of Sciences,18753,23216,TRUE,TRUE,0.008212019410227697,0.007322536181943487
235,American Society for Microbiology,18221,277689,TRUE,TRUE,0.9561494978321717,0.6575449513664567
200,University of Chicago Press,17920,511420,TRUE,TRUE,0.4439174107142857,0.1201360916663408
6055,Verlag C.H.Beck oHG,17659,66709,FALSE,FALSE,0,0
3774,IntechOpen,17407,67228,TRUE,TRUE,0.8806801861320159,0.2686380674718867
27842,"Chongqing VIP Information Co.,Ltd.",17392,764,FALSE,FALSE,0,0
281,MIT Press,17044,109657,TRUE,TRUE,0.161757803332551,0.2384982262874235
127,S. Karger AG,16901,376555,TRUE,TRUE,0.6694870126028046,0.2671429140497404
1604,American Educational Research Association (AERA),16858,23280,TRUE,TRUE,0.03428639221734488,0.4121993127147766
23359,Omniscient Pte Ltd,16766,982,FALSE,FALSE,0,0
4802,Verlag Dr. Otto Schmidt,16247,46492,FALSE,TRUE,0,4.086724597780263e-4
234,American Society of Hematology,16140,158659,TRUE,TRUE,0.2604708798017348,0.2389716309821693
4950,H1 Connect,15519,232216,FALSE,TRUE,0,1.291900644227788e-5
2208,American Astronomical Society,15442,157483,TRUE,TRUE,0.9048050770625568,0.5614320275839297
408,University of California Press,14998,270838,TRUE,TRUE,0.1122816375516736,0.08712588336939425
4035,Diva Enterprises Private Limited,14651,48251,FALSE,FALSE,0,0
1643,Association for Computational Linguistics (ACL),13827,32106,FALSE,FALSE,0,0
2321,American Institute of Mathematical Sciences (AIMS),13827,22369,TRUE,TRUE,0.8335864612714255,0.585766015467835
257,Geological Society of America,13727,67417,TRUE,TRUE,0.1062140307423326,0.1523206312947773
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),13722,11486,FALSE,FALSE,0,0
73,Duke University Press,13660,173429,TRUE,TRUE,0.6403367496339678,0.2523107438778982
2393,University of Michigan Library,13644,8488,TRUE,TRUE,0.02418645558487247,0.07775683317624882
7832,NYU Press,13546,33267,FALSE,FALSE,0,0
175,The Royal Society,13463,95594,TRUE,TRUE,0.5788457253212508,0.6600309642864615
11818,Duke University Libraries,13162,9500,FALSE,FALSE,0,0
3433,Academy of Management,13127,56449,TRUE,TRUE,0.0552296792869658,0.1365480345090258
4854,Publications Office of the European Union,12556,27900,TRUE,TRUE,7.964319847085059e-5,0.001146953405017921
8703,IATED Academy,12489,22177,FALSE,FALSE,0,0
28750,CMV Verlag,12204,12837,TRUE,TRUE,0.3782366437233694,0.4855495832359586
861,Society of Petroleum Engineers (SPE),12151,133823,TRUE,TRUE,0.8777878363920665,0.6007711678859389
7078,"ZappyLab, Inc.",11912,11848,TRUE,TRUE,0.01922431161853593,0.01071910871033086
22980,Morressier,11911,57600,FALSE,FALSE,0,0
416,Bioscientifica,11875,58642,TRUE,TRUE,0.1161263157894737,0.1130418471402749
7570,Medip Academy,11859,32129,FALSE,TRUE,0,6.224905848299044e-5
7729,"Private Enterprise, Vladislav Ivanov",11788,14221,FALSE,FALSE,0,0
7770,Knowledge E DMCC,11762,11583,TRUE,TRUE,0.004335997279374256,0.06198739532072865
1696,University of Toronto Press Inc. (UTPress),11548,170282,TRUE,TRUE,0.244717700034638,0.05465052090062367
9531,AkiNik Publications,11319,9477,FALSE,FALSE,0,0
5164,Yale University Press,11276,77492,FALSE,FALSE,0,0
2895,African Journals Online (AJOL),10938,65900,FALSE,FALSE,0,0
17807,"Computers, Materials and Continua (Tech Science Press)",10904,11026,TRUE,TRUE,0.8472120322817315,0.4246326863776528
341,Proceedings of the National Academy of Sciences,10876,148113,TRUE,TRUE,0.9487863184994483,0.5778695995624962
21849,World Wide Journals,10718,1871,TRUE,TRUE,0.7005038253405486,0.7017637626937467
1670,Nepal Journals Online (JOL),10619,23209,FALSE,TRUE,0,8.617346718945237e-5
81,European Respiratory Society (ERS),10587,44083,TRUE,TRUE,0.2939454047416643,0.1377174874668239
3171,INSTICC,10576,45753,FALSE,FALSE,0,0
1167,American Diabetes Association,10550,54081,TRUE,TRUE,0.193175355450237,0.4034133984208872
32412,Darcy & Roy Press Co. Ltd.,10461,0,TRUE,FALSE,0.9215180193098174,0
14667,Universitas Pahlawan Tuanku Tambusai,10400,1878,TRUE,TRUE,0.08798076923076922,0.01650692225772098
4913,Magnolia Press,10279,45849,TRUE,TRUE,0.5410059344294192,0.2416410390630112
417,American Academy of Pediatrics (AAP),10125,82313,TRUE,TRUE,0.3830123456790123,0.3116883116883117
2587,European Alliance for Innovation n.o.,10048,15300,TRUE,TRUE,0.03473328025477707,6.535947712418301e-5
124,Japan Society of Mechanical Engineers,9911,315711,TRUE,TRUE,0.1330844516194128,0.05687163260070127
11853,Universitas Mataram,9817,5049,TRUE,FALSE,0.007334216155648365,0
2457,"Trans Tech Publications, Ltd.",9791,388341,TRUE,TRUE,0.9406597896026964,0.8328839859813926
2060,Baishideng Publishing Group Inc.,9790,41891,TRUE,TRUE,0.9997957099080695,0.5587118951564775
170,Royal College of Psychiatrists,9653,64705,TRUE,TRUE,0.1609862218999275,0.4074028282203848
11780,ASOS Yayinevi,9615,20881,TRUE,TRUE,4.160166406656266e-4,0.001867726641444375
4194,Consortium Erudit,9554,118119,TRUE,TRUE,0.5282604144860791,0.2358976963909278
30674,Wissenschaftliche Verlagsgesellschaft mbH,9550,35921,TRUE,TRUE,0.001675392670157068,0.001893043066729768
30896,Universidad Tecnica de Manabi,9550,366,TRUE,FALSE,0.02837696335078534,0
17149,Edizioni Minerva Medica,9153,10183,TRUE,TRUE,0.8386321424669507,0.4986742610232741
1627,Allerton Press,9092,47874,TRUE,TRUE,0.99307083150022,0.9795713748590049
3964,Centre for Evaluation in Education and Science (CEON/CEES),9005,32009,TRUE,TRUE,0.9081621321488061,0.414008560092474
10869,Francis Academic Press Ltd.,8986,3878,FALSE,FALSE,0,0
11,American Economic Association,8976,24069,TRUE,TRUE,0.1849376114081996,0.3708920187793427
24862,Editora Cientifica Digital,8939,1715,FALSE,TRUE,0,0.01807580174927114
2099,Shanghai Institute of Optics and Fine Mechanics,8936,39357,TRUE,FALSE,0.1960608773500448,0
7284,ECO-Vector LLC,8915,37106,TRUE,TRUE,0.5928210880538418,0.3530695844337843
4873,Universidade de São Paulo. Agência de Bibliotecas e Coleções Digitais,8800,58423,TRUE,TRUE,0.01397727272727273,0.0114680861989285
9382,Association for the Advancement of Artificial Intelligence (AAAI),8729,9776,FALSE,FALSE,0,0
2811,Galenos Yayinevi,8682,20807,TRUE,TRUE,0.5058742225293711,0.03777574854616235
4359,Columbia University Press,8670,87952,FALSE,FALSE,0,0
7597,Brepols Publishers NV,8638,72789,TRUE,TRUE,0.06471405417920816,0.03051285221668109
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),8634,3873,TRUE,TRUE,0.8340282603659949,0.7936999741802221
1757,John Benjamins Publishing Company,8632,81484,TRUE,TRUE,0.8670064874884152,0.3086986402238476
1931,Edinburgh University Press,8609,54069,TRUE,TRUE,0.1770240446044837,0.2517523904640367
2560,F1000 Research Ltd,8580,10443,TRUE,TRUE,0.9681818181818183,0.8615340419419707
4858,Institute of Advanced Engineering and Science,8525,15983,FALSE,FALSE,0,0
22072,SASPR Edu International Pvt. Ltd,8494,4583,FALSE,FALSE,0,0
613,Begell House,8387,52077,TRUE,TRUE,0.3545963991892214,0.01495861896806652
19162,Comprehensive Publications,8366,7050,FALSE,FALSE,0,0
