id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2524282,17453906,TRUE,TRUE,0.7788004668258142,0.6844943475689625
297,Springer Science and Business Media LLC,1914595,13131516,TRUE,TRUE,0.8591111958403737,0.6581906460762031
311,Wiley,982728,9068720,TRUE,TRUE,0.6610008059198476,0.6485799539516051
301,Informa UK Limited,856185,5984891,TRUE,TRUE,0.5782628754299596,0.5833579926518294
263,Institute of Electrical and Electronics Engineers (IEEE),707788,3786814,TRUE,TRUE,0.8341947023685058,0.8209325834329333
1968,MDPI AG,617583,329055,TRUE,TRUE,0.9427769222922263,0.8870918235553327
7566,ENCODE Data Coordination Center,438330,21500,FALSE,FALSE,0,0
374,Walter de Gruyter GmbH,340945,2307764,TRUE,TRUE,0.1628151168076963,0.1005536094678659
286,Oxford University Press (OUP),323647,3988217,TRUE,TRUE,0.4365960444558423,0.1892309270032197
1121,JSTOR,314418,2086797,FALSE,TRUE,0,0.00219427189132436
266,IOP Publishing,238371,856148,TRUE,TRUE,0.9374798108830353,0.7879011572765456
179,SAGE Publications,233006,2691283,TRUE,TRUE,0.8088117902543281,0.4854030586898516
1965,Frontiers Media SA,222435,167358,TRUE,TRUE,0.95979499629105125,0.7262156574528854
276,Ovid Technologies (Wolters Kluwer Health),214257,2230466,TRUE,TRUE,0.6294636814666499,0.3962311014828291
316,American Chemical Society (ACS),208494,1626893,TRUE,TRUE,0.7710293821404933,0.4952587539561606
8761,Research Square Platform LLC,193122,14172,TRUE,FALSE,0.02091424073901472,0
56,Cambridge University Press (CUP),168302,2184958,TRUE,TRUE,0.4961260115744317,0.3572791788217439
246,Cold Spring Harbor Laboratory,135003,106585,TRUE,TRUE,0.9795856388376555,0.8173288924332692
292,Royal Society of Chemistry (RSC),118830,642964,TRUE,TRUE,0.8399141630901288,0.5548786557256705
17262,Qeios Ltd,107045,1106,TRUE,TRUE,0.9641459199402121,0.833634719710669
98,Hindawi Limited,101155,261932,TRUE,TRUE,0.9342691908457318,0.824286456026755
194,Georg Thieme Verlag KG,95780,884835,TRUE,TRUE,0.4337231154729589,0.02047839427689908
9060,Egypts Presidential Specialized Council for Education and Scientific Research,90290,152010,TRUE,TRUE,3.544135563185292e-4,0.003749753305703572
320,Association for Computing Machinery (ACM),86104,482764,TRUE,TRUE,0.9278314596302146,0.4529604527263839
239,BMJ,85169,897406,TRUE,TRUE,0.6079911704963074,0.2293398974377261
140,Emerald,83816,417231,TRUE,TRUE,0.6944974706499952,0.5658759775759711
15934,Center for Open Science,76376,44712,FALSE,FALSE,0,0
250,EDP Sciences,76041,262512,TRUE,TRUE,0.6451651082968399,0.5135155726214421
1963,Organisation for Economic Co-Operation and Development (OECD),71257,361193,FALSE,FALSE,0,0
317,AIP Publishing,66274,796058,TRUE,TRUE,0.9007303014756918,0.7372754246549875
16,American Physical Society (APS),58353,661523,TRUE,TRUE,0.9847479992459685,0.969024508596073
2273,CAIRN,55181,380948,TRUE,TRUE,0.2859679962305866,0.2476112225290591
2399,OpenEdition,54959,410002,TRUE,TRUE,0.286904783565931,0.1982624475002561
340,Public Library of Science (PLoS),54929,269538,TRUE,TRUE,0.9997087148864898,0.9140195445540146
530,FapUNIFESP (SciELO),54485,377008,TRUE,TRUE,0.9212443791869322,0.7403582947841956
50,Brill,50540,501595,TRUE,TRUE,0.04295607439651761,0.0269659785284941
219,World Scientific Pub Co Pte Ltd,50416,384924,TRUE,TRUE,0.4346040939384322,0.3468087206825243
189,SPIE-Intl Soc Optical Eng,49818,526317,TRUE,TRUE,0.3054116985828415,0.1945044526397589
2258,Pensoft Publishers,46234,43832,TRUE,TRUE,0.122420729333391,0.2351250228143822
2432,IGI Global,45821,111614,TRUE,TRUE,0.8343554265511447,0.6205045961976096
378,Inderscience Publishers,45072,125940,FALSE,TRUE,0,0.01753215817055741
147,Project Muse,43083,384688,TRUE,TRUE,0.001253394610403175,0.01029665599134883
285,Optica Publishing Group,40889,291794,TRUE,TRUE,0.9645381398420113,0.8218160757246551
137,Pleiades Publishing Ltd,40201,265472,TRUE,TRUE,0.9856719982089998,0.9254233968177435
7832,NYU Press,39630,1573,FALSE,FALSE,0,0
1574,Atlantis Press SARL,37995,115417,FALSE,TRUE,0,0.01044040306020777
7763,Worldwide Protein Data Bank,35750,165407,FALSE,FALSE,0,0
9818,Atena Editora,34167,19540,FALSE,FALSE,0,0
965,Bentham Science Publishers Ltd.,33745,132174,TRUE,TRUE,0.4588827974514743,0.08583382510932559
4694,Sciencedomain International,32557,32637,TRUE,FALSE,5.221611327825045e-4,0
15,American Psychological Association (APA),32457,629293,TRUE,TRUE,0.007055488800566904,0.03327861584349421
1086,American Association for Cancer Research (AACR),30636,142662,TRUE,TRUE,0.2086434260347304,0.3191529629473861
17106,The Russian Academy of Sciences,28522,9995,TRUE,TRUE,0.005960311338615805,0.01540770385192596
278,Mary Ann Liebert Inc,27013,169356,TRUE,TRUE,0.8771702513604561,0.8308002078461938
33,ASME International,26236,281499,TRUE,TRUE,0.3537886872998933,0.20998653636425
233,American Society of Clinical Oncology (ASCO),25050,119774,TRUE,TRUE,0.1643512974051896,0.1949755372618431
1010,JMIR Publications Inc.,24831,15747,TRUE,TRUE,0.9003262051467923,0.8940750619165555
221,American Association for the Advancement of Science (AAAS),24723,384811,TRUE,TRUE,0.5003033612425676,0.3475836189713912
1387,American Institute of Aeronautics and Astronautics (AIAA),24603,261216,TRUE,TRUE,0.5995203836930456,0.854756217077055
11875,Even3,24188,7006,TRUE,TRUE,4.134281461881925e-5,0.00642306594347702
1096,IUCN,24048,175714,TRUE,TRUE,0.003160345974717232,6.829279397202273e-4
8611,AME Publishing Company,23110,25690,TRUE,TRUE,7.788836001730852e-4,0.001557026080186843
7437,IOS Press,23074,74423,TRUE,TRUE,0.7415272601196152,0.2881501686306653
19099,"Research, Society and Development",22997,910,FALSE,FALSE,0,0
265,Institution of Engineering and Technology (IET),22815,249770,TRUE,TRUE,0.5924172693403463,0.4633142491091804
4950,Faculty Opinions Ltd,22811,220903,FALSE,TRUE,0,1.35806213586959e-5
4443,PeerJ,22532,33534,TRUE,TRUE,0.29016509852654,0.2519234210055466
13,American Geophysical Union (AGU),22350,230691,TRUE,TRUE,0.904026845637584,0.8288619842126481
4492,"Cureus, Inc.",22254,6535,TRUE,TRUE,0.9033432191965489,1.530221882172915e-4
9829,"Authorea, Inc.",22199,293,FALSE,FALSE,0,0
28402,VDI Verlag GmbH,21608,8314,FALSE,FALSE,0,0
7834,United Nations Publications,21554,141288,FALSE,FALSE,0,0
10,American Medical Association (AMA),21455,603023,TRUE,TRUE,0.8614775110696807,0.01736252182752565
4945,Hans Publishers,21310,23924,TRUE,TRUE,0.9998592210229938,0.9171961210499916
77,The Electrochemical Society,21207,153656,TRUE,TRUE,0.2592068656575659,0.172723486228979
19,American Thoracic Society,20260,61366,TRUE,TRUE,0.1759624876604146,0.3882606003324316
30,American Society of Civil Engineers (ASCE),19983,193142,TRUE,TRUE,0.8908572286443477,0.6105559640057574
5164,Yale University Press,19589,63484,FALSE,FALSE,0,0
16089,Brill Deutschland GmbH,19533,122975,TRUE,TRUE,0.2652946296011877,0.08007318560683066
127,S. Karger AG,18641,369445,TRUE,TRUE,0.7247465264739016,0.257689236557539
30861,Radiopaedia Australia Pty Ltd,18484,48341,TRUE,TRUE,0.3120536680372214,0.3884073560745537
235,American Society for Microbiology,17897,302328,TRUE,TRUE,0.9380901827121864,0.6264487576407081
5130,Mark Allen Group,17741,216421,TRUE,TRUE,0.4691392818894087,0.2784110599248687
30764,South Florida Publishing LLC,17118,201,TRUE,FALSE,0.004556607080266386,0
4035,Diva Enterprises Private Limited,16768,43982,FALSE,FALSE,0,0
4374,"eLife Sciences Publications, Ltd",16381,22082,TRUE,TRUE,0.3295281118368842,0.3422244361923739
200,University of Chicago Press,16366,481439,TRUE,TRUE,0.4710375168031284,0.1186276973822229
408,University of California Press,15764,262926,TRUE,TRUE,0.1060644506470439,0.08923803655781475
4802,Verlag Dr. Otto Schmidt,15718,40207,FALSE,TRUE,0,4.725545303056682e-4
281,MIT Press,15310,99515,TRUE,TRUE,0.2017635532331809,0.248254032055469
