id,primary_name,count_current_type,count_backfile_type,deposits_references_current,deposits_references_backfile,references_current_type,references_backfile_type
78,Elsevier BV,2896867,18378153,TRUE,TRUE,0.778234554779353,0.6906505784340788
286,Oxford University Press (OUP),2095892,4288487,TRUE,TRUE,0.08529924251822137,0.2087020434013208
297,Springer Science and Business Media LLC,2091334,13849109,TRUE,TRUE,0.8661830200245394,0.6701219551380526
311,Wiley,969947,9421990,TRUE,TRUE,0.6556234515906539,0.649593238795626
301,Informa UK Limited,860675,6371868,TRUE,TRUE,0.4725895372817846,0.5878914942996308
263,Institute of Electrical and Electronics Engineers (IEEE),840856,4048079,TRUE,TRUE,0.8384693693093705,0.8245009546503416
1968,MDPI AG,830679,505832,TRUE,TRUE,0.9491391981740239,0.8994409210963324
7566,ENCODE Data Coordination Center,467106,63250,FALSE,FALSE,0,0
1121,JSTOR,351948,2203922,FALSE,TRUE,0,0.002243273582277413
374,Walter de Gruyter GmbH,318146,2711179,TRUE,TRUE,0.1864709913058784,0.09299090912108716
1965,Frontiers Media SA,299466,218926,TRUE,TRUE,0.9480107925440618,0.7738733636023131
1086,American Association for Cancer Research (AACR),276516,155147,TRUE,TRUE,0.02265330035151673,0.3090746195543581
179,SAGE Publications,241256,2782353,TRUE,TRUE,0.8109974466956262,0.4940491016057272
276,Ovid Technologies (Wolters Kluwer Health),237272,2381475,TRUE,TRUE,0.5923370646346809,0.4111876043208516
8761,Research Square Platform LLC,221703,82387,TRUE,TRUE,0.3524444865428073,0.04177843591828808
316,American Chemical Society (ACS),220799,1710525,TRUE,TRUE,0.7959003437515568,0.4973052133117025
266,IOP Publishing,194671,941695,TRUE,TRUE,0.9246112672149421,0.8521432098503231
56,Cambridge University Press (CUP),177806,2222028,TRUE,TRUE,0.3731313903917753,0.3630224281602212
3145,Copernicus GmbH,140285,230999,TRUE,TRUE,0.08624585664896461,0.2647630509222984
246,Cold Spring Harbor Laboratory,139325,160223,TRUE,TRUE,0.9839799031042527,0.8710921652946206
292,Royal Society of Chemistry (RSC),127182,698325,TRUE,TRUE,0.834056706137661,0.5732116135037411
98,Hindawi Limited,119779,398108,TRUE,TRUE,0.9470524883326794,0.8178233042290032
9060,Egypts Presidential Specialized Council for Education and Scientific Research,113836,192915,TRUE,TRUE,5.270740363329702e-5,0.004006946064328849
320,Association for Computing Machinery (ACM),96881,528772,TRUE,TRUE,0.9357046273263075,0.726757468247184
194,Georg Thieme Verlag KG,96354,920930,TRUE,TRUE,0.526329991489715,0.03177440196323282
239,BMJ,93746,897567,TRUE,TRUE,0.5474260235103364,0.2391598621607078
2984,Bloomsbury Academic,89798,232719,FALSE,TRUE,0,0.008422174381979983
242,CABI Publishing,89611,33085,TRUE,TRUE,0.2126078271640758,0.009188453982167145
317,AIP Publishing,88821,822014,TRUE,TRUE,0.9279224507717769,0.7519300157904854
140,Emerald,88103,447776,TRUE,TRUE,0.6986481731609593,0.5738940899020939
15934,Center for Open Science,79915,71384,FALSE,FALSE,0,0
